periodo,uf,cod_municipio,municipio,tipo,ideb_2005,ideb_2007,ideb_2009,ideb_2011,ideb_2013,ideb_2015,ideb_2017
fundamental anos finais,RS,4303905,Campo Bom,Pública,3.8,3.9,4.2,4.5999999999999996,5,5.2,5.5
fundamental anos finais,RS,4304002,Campo Novo,Estadual,3.1,3.2,3.5,3.9,4.3,4.5999999999999996,4.8
fundamental anos finais,RS,4304002,Campo Novo,Municipal,-,-,3,3.3,3.6,3.9,4.2
fundamental anos finais,RS,4304002,Campo Novo,Pública,3.1,3.2,3.5,3.9,4.3,4.5999999999999996,4.8
fundamental anos finais,RS,4304101,Campos Borges,Estadual,4,4.0999999999999996,4.4000000000000004,4.8,5.2,5.4,5.7
fundamental anos finais,RS,4304101,Campos Borges,Municipal,-,3.8,4,4.4000000000000004,4.7,5,5.2
fundamental anos finais,RS,4304101,Campos Borges,Pública,3.8,4,4.2,4.5999999999999996,5,5.3,5.5
fundamental anos finais,RS,4304200,Candelária,Estadual,3.5,3.6,3.9,4.3,4.7,4.9000000000000004,5.2
fundamental anos finais,RS,4304200,Candelária,Municipal,-,3.4,3.6,3.9,4.3,4.5,4.8
fundamental anos finais,RS,4304200,Candelária,Pública,3.6,3.7,4,4.4000000000000004,4.8,5,5.3
fundamental anos finais,RS,4304309,Cândido Godói,Estadual,4.2,4.4000000000000004,4.5999999999999996,5,5.4,5.6,5.9
fundamental anos finais,RS,4304309,Cândido Godói,Municipal,-,-,-,-,-,-,6
fundamental anos finais,RS,4304309,Cândido Godói,Pública,4.2,4.4000000000000004,4.5999999999999996,5,5.4,5.6,5.9
fundamental anos finais,RS,4304358,Candiota,Estadual,-,3.7,3.9,4.2,4.5999999999999996,4.8,5.0999999999999996
fundamental anos finais,RS,4304358,Candiota,Municipal,-,3.4,3.6,3.9,4.3,4.5,4.8
fundamental anos finais,RS,4304358,Candiota,Pública,-,3.6,3.8,4.2,4.5,4.8,5
fundamental anos finais,RS,4304408,Canela,Estadual,4.3,4.5,4.8,5.0999999999999996,5.5,5.7,6
fundamental anos finais,RS,4304408,Canela,Municipal,3.7,3.9,4.0999999999999996,4.5,4.9000000000000004,5.2,5.4
fundamental anos finais,RS,4304408,Canela,Pública,4.2,4.3,4.5999999999999996,5,5.3,5.6,5.8
fundamental anos finais,RS,4304507,Canguçu,Estadual,4,4.0999999999999996,4.4000000000000004,4.8,5.0999999999999996,5.4,5.6
fundamental anos finais,RS,4304507,Canguçu,Municipal,4.4000000000000004,4.5,4.8,5.2,5.5,5.8,6
fundamental anos finais,RS,4304507,Canguçu,Pública,4.5,4.5999999999999996,4.9000000000000004,5.3,5.6,5.9,6.1
fundamental anos finais,RS,4304606,Canoas,Estadual,3,3.2,3.5,4,4.4000000000000004,4.5999999999999996,4.9000000000000004
fundamental anos finais,RS,4304606,Canoas,Municipal,3.7,3.8,4.0999999999999996,4.5,4.9000000000000004,5.0999999999999996,5.4
fundamental anos finais,RS,4304606,Canoas,Pública,3.2,3.4,3.7,4.0999999999999996,4.5,4.7,5
fundamental anos finais,RS,4304614,Canudos do Vale,Estadual,-,4.8,5,5.3,5.6,5.9,6.1
fundamental anos finais,RS,4304614,Canudos do Vale,Pública,-,4.8,5,5.3,5.6,5.8,6.1
fundamental anos finais,RS,4304622,Capão Bonito do Sul,Estadual,-,3.2,3.4,3.7,4,4.3,4.5999999999999996
fundamental anos finais,RS,4304622,Capão Bonito do Sul,Municipal,-,-,-,4.5,4.7,5,5.3
fundamental anos finais,RS,4304622,Capão Bonito do Sul,Pública,-,3.1,3.3,3.6,4,4.2,4.5
fundamental anos finais,RS,4304630,Capão da Canoa,Estadual,3.7,3.8,4.0999999999999996,4.5,4.9000000000000004,5.0999999999999996,5.4
fundamental anos finais,RS,4304630,Capão da Canoa,Municipal,3.7,3.8,4.0999999999999996,4.5,4.9000000000000004,5.2,5.4
fundamental anos finais,RS,4304630,Capão da Canoa,Pública,3.7,3.8,4.0999999999999996,4.5,4.9000000000000004,5.0999999999999996,5.4
fundamental anos finais,RS,4304655,Capão do Cipó,Municipal,2.5,2.7,2.9,3.3,3.7,4,4.2
fundamental anos finais,RS,4304655,Capão do Cipó,Pública,2.9,3,3.3,3.7,4.0999999999999996,4.3,4.5999999999999996
fundamental anos finais,RS,4304663,Capão do Leão,Estadual,2.9,3.1,3.5,3.9,4.4000000000000004,4.5999999999999996,4.9000000000000004
fundamental anos finais,RS,4304663,Capão do Leão,Municipal,2.6,2.9,3.3,3.8,4.2,4.5,4.8
fundamental anos finais,RS,4304663,Capão do Leão,Pública,2.7,2.9,3.3,3.8,4.2,4.5,4.8
fundamental anos finais,RS,4304671,Capivari do Sul,Estadual,4,4.2,4.4000000000000004,4.8,5.2,5.4,5.7
fundamental anos finais,RS,4304671,Capivari do Sul,Municipal,-,4.7,4.9000000000000004,5.2,5.5,5.8,6
fundamental anos finais,RS,4304671,Capivari do Sul,Pública,3.6,3.8,4,4.4000000000000004,4.8,5.0999999999999996,5.3
fundamental anos finais,RS,4304689,Capela de Santana,Estadual,2.8,3,3.4,4,4.4000000000000004,4.7,4.9000000000000004
fundamental anos finais,RS,4304689,Capela de Santana,Municipal,4,4.0999999999999996,4.4000000000000004,4.8,5.0999999999999996,5.4,5.6
fundamental anos finais,RS,4304689,Capela de Santana,Pública,3.2,3.3,3.7,4.0999999999999996,4.5,4.8,5
fundamental anos finais,RS,4304697,Capitão,Municipal,-,5.4,5.6,5.9,6.2,6.4,6.6
fundamental anos finais,RS,4304697,Capitão,Pública,-,5.3,5.5,5.8,6.1,6.3,6.5
fundamental anos finais,RS,4304705,Carazinho,Estadual,4.0999999999999996,4.2,4.5,4.9000000000000004,5.3,5.5,5.8
fundamental anos finais,RS,4304705,Carazinho,Municipal,4,4.2,4.4000000000000004,4.8,5.2,5.4,5.7
fundamental anos finais,RS,4304705,Carazinho,Pública,4.0999999999999996,4.3,4.5,4.9000000000000004,5.3,5.5,5.8
fundamental anos finais,RS,4304713,Caraá,Estadual,3.6,3.8,4,4.4000000000000004,4.8,5.0999999999999996,5.3
fundamental anos finais,RS,4304713,Caraá,Municipal,-,3.8,4,4.3,4.7,4.9000000000000004,5.2
fundamental anos finais,RS,4304713,Caraá,Pública,3.7,3.8,4.0999999999999996,4.5,4.9000000000000004,5.0999999999999996,5.4
fundamental anos finais,RS,4304804,Carlos Barbosa,Estadual,4.5999999999999996,4.8,5,5.4,5.7,6,6.2
fundamental anos finais,RS,4304804,Carlos Barbosa,Municipal,4.5,4.7,5,5.3,5.7,5.9,6.1
fundamental anos finais,RS,4304804,Carlos Barbosa,Pública,4.5999999999999996,4.7,5,5.3,5.7,5.9,6.2
fundamental anos finais,RS,4304903,Casca,Estadual,5.2,5.3,5.6,5.9,6.2,6.4,6.6
fundamental anos finais,RS,4304903,Casca,Pública,5.2,5.3,5.6,5.9,6.3,6.5,6.7
fundamental anos finais,RS,4304952,Caseiros,Estadual,3.7,3.8,4.0999999999999996,4.5,4.9000000000000004,5.0999999999999996,5.4
fundamental anos finais,RS,4304952,Caseiros,Municipal,-,4.5999999999999996,4.8,5.2,5.5,5.7,6
fundamental anos finais,RS,4304952,Caseiros,Pública,3.6,3.7,4,4.4000000000000004,4.8,5,5.3
fundamental anos finais,RS,4305009,Catuípe,Estadual,4.5,4.7,4.9000000000000004,5.3,5.7,5.9,6.1
fundamental anos finais,RS,4305009,Catuípe,Municipal,-,3.2,3.4,3.7,4.0999999999999996,4.3,4.5999999999999996
fundamental anos finais,RS,4305009,Catuípe,Pública,4.5,4.7,4.9000000000000004,5.3,5.7,5.9,6.1
fundamental anos finais,RS,4305108,Caxias do Sul,Estadual,4.0999999999999996,4.3,4.5999999999999996,5,5.3,5.6,5.8
fundamental anos finais,RS,4305108,Caxias do Sul,Municipal,4.2,4.3,4.5999999999999996,5,5.3,5.6,5.8
fundamental anos finais,RS,4305108,Caxias do Sul,Pública,4.2,4.3,4.5999999999999996,5,5.3,5.6,5.8
fundamental anos finais,RS,4305116,Centenário,Estadual,4.0999999999999996,4.3,4.5999999999999996,4.9000000000000004,5.3,5.6,5.8
fundamental anos finais,RS,4305116,Centenário,Pública,4.0999999999999996,4.3,4.5999999999999996,4.9000000000000004,5.3,5.6,5.8
fundamental anos finais,RS,4305124,Cerrito,Estadual,1.9,2.2999999999999998,2.9,3.6,4.0999999999999996,4.3,4.5999999999999996
fundamental anos finais,RS,4305124,Cerrito,Municipal,-,4.0999999999999996,4.3,4.7,5,5.2,5.5
fundamental anos finais,RS,4305124,Cerrito,Pública,3,3.2,3.5,3.9,4.2,4.5,4.8
fundamental anos finais,RS,4305132,Cerro Branco,Estadual,-,4,4.2,4.5999999999999996,4.9000000000000004,5.0999999999999996,5.4
fundamental anos finais,RS,4305132,Cerro Branco,Municipal,-,3.6,3.8,4.2,4.5,4.7,5
fundamental anos finais,RS,4305132,Cerro Branco,Pública,-,3.9,4.0999999999999996,4.4000000000000004,4.8,5,5.3
fundamental anos finais,RS,4305157,Cerro Grande,Estadual,3.3,3.5,3.8,4.2,4.5,4.8,5.0999999999999996
fundamental anos finais,RS,4305157,Cerro Grande,Pública,3.6,3.7,4,4.4000000000000004,4.8,5,5.3
fundamental anos finais,RS,4305173,Cerro Grande do Sul,Estadual,2.9,3.1,3.4,3.9,4.3,4.5,4.8
fundamental anos finais,RS,4305173,Cerro Grande do Sul,Municipal,-,-,3.9,4.2,4.5,4.7,5
fundamental anos finais,RS,4305173,Cerro Grande do Sul,Pública,3.1,3.3,3.5,3.9,4.3,4.5999999999999996,4.8
fundamental anos finais,RS,4305207,Cerro Largo,Estadual,4,4.2,4.4000000000000004,4.8,5.2,5.5,5.7
fundamental anos finais,RS,4305207,Cerro Largo,Municipal,-,4.5,4.7,5.0999999999999996,5.4,5.6,5.9
fundamental anos finais,RS,4305207,Cerro Largo,Pública,4.2,4.3,4.5999999999999996,5,5.3,5.6,5.8
fundamental anos finais,RS,4305306,Chapada,Estadual,4.5999999999999996,4.7,5,5.4,5.7,5.9,6.2
fundamental anos finais,RS,4305306,Chapada,Municipal,4,4.2,4.4000000000000004,4.8,5.2,5.4,5.7
fundamental anos finais,RS,4305306,Chapada,Pública,4.3,4.4000000000000004,4.7,5.0999999999999996,5.4,5.7,5.9
fundamental anos finais,RS,4305355,Charqueadas,Estadual,4,4.0999999999999996,4.4000000000000004,4.8,5.2,5.4,5.7
fundamental anos finais,RS,4305355,Charqueadas,Municipal,3.2,3.4,3.6,4,4.4000000000000004,4.7,5
fundamental anos finais,RS,4305355,Charqueadas,Pública,3.5,3.6,3.9,4.3,4.7,5,5.2
fundamental anos finais,RS,4305371,Charrua,Estadual,4.4000000000000004,4.5,4.8,5.2,5.5,5.8,6
fundamental anos finais,RS,4305371,Charrua,Municipal,-,-,5.9,6.2,6.4,6.6,6.8
fundamental anos finais,RS,4305371,Charrua,Pública,4.0999999999999996,4.2,4.5,4.9000000000000004,5.3,5.5,5.7
fundamental anos finais,RS,4305405,Chiapetta,Estadual,4.0999999999999996,4.2,4.5,4.9000000000000004,5.2,5.5,5.7
fundamental anos finais,RS,4305405,Chiapetta,Municipal,3.4,3.5,3.8,4.2,4.5999999999999996,4.9000000000000004,5.0999999999999996
fundamental anos finais,RS,4305405,Chiapetta,Pública,3.8,4,4.3,4.7,5,5.3,5.5
fundamental anos finais,RS,4305439,Chuí,Estadual,3.7,3.9,4.0999999999999996,4.5,4.9000000000000004,5.2,5.4
fundamental anos finais,RS,4305439,Chuí,Municipal,-,3.6,3.8,4.0999999999999996,4.5,4.7,5
fundamental anos finais,RS,4305439,Chuí,Pública,3.5,3.7,4,4.4000000000000004,4.8,5,5.3
fundamental anos finais,RS,4305447,Chuvisca,Estadual,-,4.2,4.4000000000000004,4.7,5,5.3,5.5
fundamental anos finais,RS,4305447,Chuvisca,Pública,-,4,4.2,4.5,4.9000000000000004,5.0999999999999996,5.4
fundamental anos finais,RS,4305454,Cidreira,Estadual,3.5,3.7,3.9,4.3,4.7,5,5.2
fundamental anos finais,RS,4305454,Cidreira,Municipal,2.6,2.7,3,3.4,3.7,4,4.3
fundamental anos finais,RS,4305454,Cidreira,Pública,3.2,3.3,3.6,4,4.4000000000000004,4.5999999999999996,4.9000000000000004
fundamental anos finais,RS,4305504,Ciríaco,Estadual,4.0999999999999996,4.3,4.5,4.9000000000000004,5.3,5.5,5.8
fundamental anos finais,RS,4305504,Ciríaco,Pública,4.2,4.3,4.5999999999999996,5,5.4,5.6,5.8
fundamental anos finais,RS,4305587,Colinas,Municipal,-,5.2,5.4,5.7,6,6.2,6.5
fundamental anos finais,RS,4305587,Colinas,Pública,-,5,5.2,5.5,5.8,6,6.2
fundamental anos finais,RS,4305603,Colorado,Estadual,-,5.3,5.5,5.8,6.1,6.3,6.5
fundamental anos finais,RS,4305603,Colorado,Municipal,-,3.7,3.9,4.3,4.5999999999999996,4.9000000000000004,5.0999999999999996
fundamental anos finais,RS,4305603,Colorado,Pública,-,5.0999999999999996,5.3,5.6,5.9,6.1,6.3
fundamental anos finais,RS,4305702,Condor,Estadual,4.5999999999999996,4.7,5,5.4,5.7,6,6.2
fundamental anos finais,RS,4305702,Condor,Municipal,-,-,-,-,4.5,4.7,5
fundamental anos finais,RS,4305702,Condor,Pública,4.5999999999999996,4.8,5,5.4,5.8,6,6.2
fundamental anos finais,RS,4305801,Constantina,Estadual,4.4000000000000004,4.5,4.8,5.2,5.6,5.8,6
fundamental anos finais,RS,4305801,Constantina,Municipal,4.9000000000000004,5,5.3,5.7,6,6.2,6.4
fundamental anos finais,RS,4305801,Constantina,Pública,4.8,4.9000000000000004,5.2,5.6,5.9,6.1,6.3
fundamental anos finais,RS,4305835,Coqueiro Baixo,Estadual,-,4.5,4.7,5,5.4,5.6,5.8
fundamental anos finais,RS,4305835,Coqueiro Baixo,Municipal,-,-,-,-,-,-,6.6
fundamental anos finais,RS,4305835,Coqueiro Baixo,Pública,-,4.5,4.7,5,5.4,5.6,5.8
fundamental anos finais,RS,4305850,Coqueiros do Sul,Municipal,-,4.3,4.5,4.8,5.2,5.4,5.6
fundamental anos finais,RS,4305850,Coqueiros do Sul,Pública,-,4.0999999999999996,4.3,4.5999999999999996,5,5.2,5.5
fundamental anos finais,RS,4305871,Coronel Barros,Municipal,4.4000000000000004,4.5999999999999996,4.9000000000000004,5.2,5.6,5.8,6.1
fundamental anos finais,RS,4305871,Coronel Barros,Pública,4.4000000000000004,4.5999999999999996,4.9000000000000004,5.2,5.6,5.8,6.1
fundamental anos finais,RS,4305900,Coronel Bicaco,Estadual,3.8,3.9,4.2,4.5999999999999996,5,5.2,5.5
fundamental anos finais,RS,4305900,Coronel Bicaco,Municipal,-,3.5,3.7,4,4.4000000000000004,4.5999999999999996,4.9000000000000004
fundamental anos finais,RS,4305900,Coronel Bicaco,Pública,3.8,4,4.2,4.5999999999999996,5,5.3,5.5
fundamental anos finais,RS,4305934,Coronel Pilar,Estadual,-,4.0999999999999996,4.3,4.7,5,5.3,5.5
fundamental anos finais,RS,4305934,Coronel Pilar,Pública,-,4.0999999999999996,4.3,4.7,5,5.3,5.5
fundamental anos finais,RS,4305959,Cotiporã,Estadual,4.7,4.9000000000000004,5.2,5.5,5.9,6.1,6.3
fundamental anos finais,RS,4305959,Cotiporã,Municipal,-,-,4.2,4.5,4.8,5.0999999999999996,5.3
fundamental anos finais,RS,4305959,Cotiporã,Pública,4.5999999999999996,4.8,5,5.4,5.8,6,6.2
fundamental anos finais,RS,4305975,Coxilha,Estadual,3.1,3.3,3.6,4,4.3,4.5999999999999996,4.9000000000000004
fundamental anos finais,RS,4305975,Coxilha,Municipal,-,-,-,-,5.0999999999999996,5.3,5.5
fundamental anos finais,RS,4305975,Coxilha,Pública,3.2,3.4,3.7,4.0999999999999996,4.4000000000000004,4.7,5
fundamental anos finais,RS,4306007,Crissiumal,Estadual,4.2,4.3,4.5999999999999996,5,5.4,5.6,5.8
fundamental anos finais,RS,4306007,Crissiumal,Municipal,4.0999999999999996,4.2,4.5,4.9000000000000004,5.3,5.5,5.8
fundamental anos finais,RS,4306007,Crissiumal,Pública,4.0999999999999996,4.3,4.5999999999999996,5,5.3,5.6,5.8
fundamental anos finais,RS,4306056,Cristal,Estadual,3.7,3.9,4.0999999999999996,4.5,4.9000000000000004,5.2,5.4
fundamental anos finais,RS,4306056,Cristal,Pública,3.7,3.8,4.0999999999999996,4.5,4.9000000000000004,5.0999999999999996,5.4
fundamental anos finais,RS,4306072,Cristal do Sul,Estadual,4.4000000000000004,4.5999999999999996,4.8,5.2,5.6,5.8,6
fundamental anos finais,RS,4306072,Cristal do Sul,Municipal,-,-,3.8,4.0999999999999996,4.4000000000000004,4.5999999999999996,4.9000000000000004
fundamental anos finais,RS,4306072,Cristal do Sul,Pública,4.5,4.5999999999999996,4.9000000000000004,5.3,5.6,5.8,6.1
fundamental anos finais,RS,4306106,Cruz Alta,Estadual,3.3,3.4,3.7,4.0999999999999996,4.5,4.7,5
fundamental anos finais,RS,4306106,Cruz Alta,Municipal,3.1,3.2,3.5,3.9,4.3,4.5,4.8
fundamental anos finais,RS,4306106,Cruz Alta,Pública,3.3,3.4,3.7,4.0999999999999996,4.5,4.7,5
fundamental anos finais,RS,4306130,Cruzaltense,Estadual,4.4000000000000004,4.5,4.8,5.2,5.5,5.8,6
fundamental anos finais,RS,4306130,Cruzaltense,Municipal,-,-,-,-,-,-,6
fundamental anos finais,RS,4306130,Cruzaltense,Pública,4.3,4.5,4.7,5.0999999999999996,5.5,5.7,5.9
fundamental anos finais,RS,4306205,Cruzeiro do Sul,Estadual,4.0999999999999996,4.3,4.5999999999999996,4.9000000000000004,5.3,5.6,5.8
fundamental anos finais,RS,4306205,Cruzeiro do Sul,Municipal,-,3.8,4,4.4000000000000004,4.7,5,5.2
fundamental anos finais,RS,4306205,Cruzeiro do Sul,Pública,4.2,4.4000000000000004,4.5999999999999996,5,5.4,5.6,5.9
fundamental anos finais,RS,4306304,David Canabarro,Estadual,4.3,4.5,4.8,5.0999999999999996,5.5,5.7,6
fundamental anos finais,RS,4306304,David Canabarro,Pública,4.3,4.4000000000000004,4.7,5.0999999999999996,5.4,5.7,5.9
fundamental anos finais,RS,4306320,Derrubadas,Municipal,4.0999999999999996,4.3,4.5999999999999996,5,5.3,5.6,5.8
fundamental anos finais,RS,4306320,Derrubadas,Pública,4.0999999999999996,4.2,4.5,4.9000000000000004,5.3,5.5,5.8
fundamental anos finais,RS,4306353,Dezesseis de Novembro,Estadual,-,-,-,-,-,-,5.0999999999999996
fundamental anos finais,RS,4306353,Dezesseis de Novembro,Pública,-,-,-,-,-,-,5.0999999999999996
fundamental anos finais,RS,4306379,Dilermando de Aguiar,Estadual,-,-,-,-,3.4,3.6,3.9
fundamental anos finais,RS,4306379,Dilermando de Aguiar,Pública,-,-,-,-,3.1,3.4,3.6
fundamental anos finais,RS,4306403,Dois Irmãos,Estadual,3.7,3.9,4.2,4.5999999999999996,5,5.2,5.5
fundamental anos finais,RS,4306403,Dois Irmãos,Municipal,4.5,4.7,4.9000000000000004,5.3,5.7,5.9,6.1
fundamental anos finais,RS,4306403,Dois Irmãos,Pública,4.2,4.4000000000000004,4.5999999999999996,5,5.4,5.6,5.9
fundamental anos finais,RS,4306429,Dois Irmãos das Missões,Estadual,-,3.4,3.6,4,4.3,4.5999999999999996,4.8
fundamental anos finais,RS,4306429,Dois Irmãos das Missões,Pública,-,3.7,3.9,4.3,4.5999999999999996,4.9000000000000004,5.0999999999999996
fundamental anos finais,RS,4306452,Dois Lajeados,Estadual,5,5.0999999999999996,5.4,5.8,6.1,6.3,6.5
fundamental anos finais,RS,4306452,Dois Lajeados,Pública,5,5.0999999999999996,5.4,5.7,6.1,6.3,6.5
fundamental anos finais,RS,4306502,Dom Feliciano,Estadual,-,3.9,4.0999999999999996,4.5,4.8,5.0999999999999996,5.3
fundamental anos finais,RS,4306502,Dom Feliciano,Municipal,3.4,3.6,3.8,4.2,4.5999999999999996,4.9000000000000004,5.0999999999999996
fundamental anos finais,RS,4306502,Dom Feliciano,Pública,3.4,3.5,3.8,4.2,4.5999999999999996,4.9000000000000004,5.0999999999999996
fundamental anos finais,RS,4306551,Dom Pedro de Alcântara,Estadual,3.4,3.6,3.9,4.3,4.7,5,5.2
fundamental anos finais,RS,4306551,Dom Pedro de Alcântara,Pública,3.4,3.6,3.9,4.3,4.7,5,5.2
fundamental anos finais,RS,4306601,Dom Pedrito,Estadual,3.1,3.3,3.5,3.9,4.3,4.5999999999999996,4.8
fundamental anos finais,RS,4306601,Dom Pedrito,Municipal,3,3.1,3.4,3.8,4.2,4.4000000000000004,4.7
fundamental anos finais,RS,4306601,Dom Pedrito,Pública,3.1,3.2,3.5,3.9,4.3,4.5,4.8
fundamental anos finais,RS,4306700,Dona Francisca,Estadual,4.2,4.3,4.5999999999999996,5,5.4,5.6,5.8
fundamental anos finais,RS,4306700,Dona Francisca,Pública,4.2,4.3,4.5999999999999996,5,5.4,5.6,5.8
fundamental anos finais,RS,4306734,Doutor Maurício Cardoso,Estadual,4.3,4.4000000000000004,4.7,5.0999999999999996,5.4,5.7,5.9
fundamental anos finais,RS,4306734,Doutor Maurício Cardoso,Municipal,-,4.2,4.4000000000000004,4.7,5,5.3,5.5
fundamental anos finais,RS,4306734,Doutor Maurício Cardoso,Pública,4.2,4.4000000000000004,4.7,5,5.4,5.6,5.9
fundamental anos finais,RS,4306759,Doutor Ricardo,Estadual,-,4,4.2,4.5,4.9000000000000004,5.0999999999999996,5.4
fundamental anos finais,RS,4306759,Doutor Ricardo,Municipal,-,4.8,5,5.3,5.6,5.8,6.1
fundamental anos finais,RS,4306759,Doutor Ricardo,Pública,-,4.4000000000000004,4.5999999999999996,4.9000000000000004,5.2,5.5,5.7
fundamental anos finais,RS,4306767,Eldorado do Sul,Estadual,3.9,4,4.3,4.7,5.0999999999999996,5.3,5.6
fundamental anos finais,RS,4306767,Eldorado do Sul,Municipal,3.2,3.3,3.6,4,4.4000000000000004,4.7,4.9000000000000004
fundamental anos finais,RS,4306767,Eldorado do Sul,Pública,3.3,3.4,3.7,4.0999999999999996,4.5,4.8,5
fundamental anos finais,RS,4306809,Encantado,Estadual,4.4000000000000004,4.5,4.8,5.2,5.6,5.8,6
fundamental anos finais,RS,4306809,Encantado,Municipal,4.4000000000000004,4.5,4.8,5.2,5.5,5.8,6
fundamental anos finais,RS,4306809,Encantado,Pública,4.4000000000000004,4.5,4.8,5.2,5.5,5.8,6
fundamental anos finais,RS,4306908,Encruzilhada do Sul,Estadual,3.2,3.3,3.6,4.0999999999999996,4.4000000000000004,4.7,5
fundamental anos finais,RS,4306908,Encruzilhada do Sul,Municipal,-,3.4,3.6,4,4.3,4.5999999999999996,4.8
fundamental anos finais,RS,4306908,Encruzilhada do Sul,Pública,3.2,3.4,3.7,4.0999999999999996,4.4000000000000004,4.7,5
fundamental anos finais,RS,4306924,Engenho Velho,Estadual,3.7,3.8,4.0999999999999996,4.5,4.9000000000000004,5.2,5.4
fundamental anos finais,RS,4306924,Engenho Velho,Municipal,-,-,-,-,-,-,-
fundamental anos finais,RS,4306924,Engenho Velho,Pública,3.7,3.8,4.0999999999999996,4.5,4.9000000000000004,5.2,5.4
fundamental anos finais,RS,4306932,Entre-Ijuís,Estadual,2.9,3.1,3.4,3.9,4.3,4.5999999999999996,4.8
fundamental anos finais,RS,4306932,Entre-Ijuís,Pública,3.4,3.6,3.8,4.2,4.5999999999999996,4.9000000000000004,5.0999999999999996
fundamental anos finais,RS,4306957,Entre Rios do Sul,Estadual,4.0999999999999996,4.3,4.5999999999999996,5,5.3,5.6,5.8
fundamental anos finais,RS,4306957,Entre Rios do Sul,Municipal,-,-,-,-,-,-,-
fundamental anos finais,RS,4306957,Entre Rios do Sul,Pública,4.3,4.5,4.7,5.0999999999999996,5.5,5.7,6
fundamental anos finais,RS,4306973,Erebango,Estadual,3.8,3.9,4.2,4.5999999999999996,5,5.2,5.5
fundamental anos finais,RS,4306973,Erebango,Municipal,-,-,-,-,-,-,4.2
fundamental anos finais,RS,4306973,Erebango,Pública,3.6,3.8,4.0999999999999996,4.5,4.8,5.0999999999999996,5.4
fundamental anos finais,RS,4307005,Erechim,Estadual,4.3,4.4000000000000004,4.7,5.0999999999999996,5.4,5.7,5.9
fundamental anos finais,RS,4307005,Erechim,Municipal,3.7,3.9,4.0999999999999996,4.5,4.9000000000000004,5.2,5.4
fundamental anos finais,RS,4307005,Erechim,Pública,4.0999999999999996,4.3,4.5,4.9000000000000004,5.3,5.5,5.8
fundamental anos finais,RS,4307054,Ernestina,Estadual,-,-,4.0999999999999996,4.3,4.7,4.9000000000000004,5.2
fundamental anos finais,RS,4307054,Ernestina,Municipal,-,-,-,-,-,-,4.2
fundamental anos finais,RS,4307054,Ernestina,Pública,-,-,4.4000000000000004,4.7,5,5.2,5.5
fundamental anos finais,RS,4307104,Herval,Estadual,2.9,3,3.3,3.7,4.0999999999999996,4.4000000000000004,4.5999999999999996
fundamental anos finais,RS,4307104,Herval,Municipal,-,4.2,4.4000000000000004,4.8,5.0999999999999996,5.4,5.6
fundamental anos finais,RS,4307104,Herval,Pública,3.2,3.4,3.6,4,4.4000000000000004,4.7,4.9000000000000004
fundamental anos finais,RS,4307203,Erval Grande,Estadual,3.1,3.3,3.5,4,4.3,4.5999999999999996,4.9000000000000004
