tipo_educacao,municipio,esfera,creche_parcial,creche_integral,pre_escola_parcial,pre_escola_integral,fundamental_inicial_parcial,fundamental_inicial_integral,fundamental_final_parcial,fundamental_final_integral,medio_parcial,medio_integral,eja_fundamental,eja_medio
regular,PUTINGA,Municipal Rural,4,0,15,0,0,0,0,0,0,0,0,0
regular,PUTINGA,Estadual e Municipal,14,43,40,22,121,41,149,0,101,0,0,0
regular,QUARAI,Estadual Urbana,0,0,19,0,828,102,897,72,725,0,341,199
regular,QUARAI,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,QUARAI,Municipal Urbana,13,567,507,0,335,0,158,0,0,0,0,0
regular,QUARAI,Municipal Rural,0,0,0,0,54,0,66,0,0,0,0,0
regular,QUARAI,Estadual e Municipal,13,567,526,0,1217,102,1121,72,725,0,341,199
regular,QUATRO IRMAOS,Estadual Urbana,0,0,0,0,0,0,59,0,43,0,20,0
regular,QUATRO IRMAOS,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,QUATRO IRMAOS,Municipal Urbana,0,34,0,31,0,99,0,0,0,0,0,0
regular,QUATRO IRMAOS,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,QUATRO IRMAOS,Estadual e Municipal,0,34,0,31,0,99,59,0,43,0,20,0
regular,QUEVEDOS,Estadual Urbana,0,0,0,0,63,0,70,0,66,0,0,13
regular,QUEVEDOS,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,QUEVEDOS,Municipal Urbana,0,0,0,0,0,0,0,0,0,0,0,0
regular,QUEVEDOS,Municipal Rural,0,0,56,0,88,0,85,0,0,0,0,0
regular,QUEVEDOS,Estadual e Municipal,0,0,56,0,151,0,155,0,66,0,0,13
regular,QUINZE DE NOVEMBRO,Estadual Urbana,0,0,0,0,78,0,51,0,86,0,0,0
regular,QUINZE DE NOVEMBRO,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,QUINZE DE NOVEMBRO,Municipal Urbana,47,37,48,21,98,0,109,0,0,0,0,0
regular,QUINZE DE NOVEMBRO,Municipal Rural,15,0,14,0,38,0,31,0,0,0,0,0
regular,QUINZE DE NOVEMBRO,Estadual e Municipal,62,37,62,21,214,0,191,0,86,0,0,0
regular,REDENTORA,Estadual Urbana,0,0,0,0,108,0,165,0,95,0,9,12
regular,REDENTORA,Estadual Rural,0,0,168,0,434,0,487,0,329,0,89,17
regular,REDENTORA,Municipal Urbana,0,106,51,25,131,0,68,0,0,0,26,0
regular,REDENTORA,Municipal Rural,0,0,38,0,103,0,64,0,0,0,23,0
regular,REDENTORA,Estadual e Municipal,0,106,257,25,776,0,784,0,424,0,147,29
regular,RELVADO,Estadual Urbana,0,0,0,0,6,0,89,0,50,0,0,0
regular,RELVADO,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,RELVADO,Municipal Urbana,20,0,26,0,63,0,0,0,0,0,0,0
regular,RELVADO,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,RELVADO,Estadual e Municipal,20,0,26,0,69,0,89,0,50,0,0,0
regular,RESTINGA SECA,Estadual Urbana,0,0,0,0,285,0,305,0,289,0,119,93
regular,RESTINGA SECA,Estadual Rural,0,0,0,0,45,0,35,0,0,0,0,0
regular,RESTINGA SECA,Municipal Urbana,85,106,212,0,334,0,237,0,0,0,0,0
regular,RESTINGA SECA,Municipal Rural,0,0,80,0,177,0,123,0,0,0,0,0
regular,RESTINGA SECA,Estadual e Municipal,85,106,292,0,841,0,700,0,289,0,119,93
regular,RIO DOS INDIOS,Estadual Urbana,0,0,0,0,43,0,55,0,83,0,35,37
regular,RIO DOS INDIOS,Estadual Rural,0,0,0,0,7,0,9,0,0,0,0,0
regular,RIO DOS INDIOS,Municipal Urbana,0,56,31,0,0,0,0,0,0,0,0,0
regular,RIO DOS INDIOS,Municipal Rural,0,0,15,0,65,29,52,37,0,0,0,0
regular,RIO DOS INDIOS,Estadual e Municipal,0,56,46,0,115,29,116,37,83,0,35,37
regular,RIO GRANDE,Estadual Urbana,0,0,18,0,2413,184,3231,81,4515,0,1244,1694
regular,RIO GRANDE,Estadual Rural,0,0,0,0,34,0,45,0,0,0,0,0
regular,RIO GRANDE,Municipal Urbana,809,237,3028,22,6442,403,4901,177,0,0,1300,0
regular,RIO GRANDE,Municipal Rural,0,0,321,7,995,46,441,31,0,0,113,0
regular,RIO GRANDE,Estadual e Municipal,809,237,3367,29,9884,633,8618,289,4515,0,2657,1694
regular,RIO PARDO,Estadual Urbana,0,0,0,0,1142,0,1215,0,865,0,184,197
regular,RIO PARDO,Estadual Rural,0,0,0,0,127,0,179,0,96,0,0,0
regular,RIO PARDO,Municipal Urbana,0,586,525,0,84,0,49,0,0,0,0,0
regular,RIO PARDO,Municipal Rural,0,76,206,0,422,0,334,0,0,0,0,0
regular,RIO PARDO,Estadual e Municipal,0,662,731,0,1775,0,1777,0,961,0,184,197
regular,RIOZINHO,Estadual Urbana,0,0,0,0,83,0,129,0,125,0,0,0
regular,RIOZINHO,Estadual Rural,0,0,0,0,12,0,0,0,0,0,0,0
regular,RIOZINHO,Municipal Urbana,0,125,0,85,50,79,63,1,0,0,0,0
regular,RIOZINHO,Municipal Rural,0,0,19,0,49,0,46,0,0,0,0,0
regular,RIOZINHO,Estadual e Municipal,0,125,19,85,194,79,238,1,125,0,0,0
regular,ROCA SALES,Estadual Urbana,0,0,0,0,61,0,107,0,216,0,0,0
regular,ROCA SALES,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,ROCA SALES,Municipal Urbana,0,111,66,72,72,25,88,0,0,0,63,0
regular,ROCA SALES,Municipal Rural,0,0,36,0,204,36,179,0,0,0,0,0
regular,ROCA SALES,Estadual e Municipal,0,111,102,72,337,61,374,0,216,0,63,0
regular,RODEIO BONITO,Estadual Urbana,0,0,0,0,152,0,121,0,208,0,33,49
regular,RODEIO BONITO,Estadual Rural,0,0,0,0,22,0,28,0,0,0,0,0
regular,RODEIO BONITO,Municipal Urbana,126,11,133,0,118,0,108,0,0,0,0,0
regular,RODEIO BONITO,Municipal Rural,0,0,21,0,54,0,31,0,0,0,0,0
regular,RODEIO BONITO,Estadual e Municipal,126,11,154,0,346,0,288,0,208,0,33,49
regular,ROLADOR,Estadual Urbana,0,0,0,0,34,0,50,0,56,0,0,0
regular,ROLADOR,Estadual Rural,0,0,0,0,6,0,18,0,0,0,0,0
regular,ROLADOR,Municipal Urbana,0,13,0,0,0,0,0,0,0,0,0,0
regular,ROLADOR,Municipal Rural,0,0,50,0,69,0,36,0,0,0,0,0
regular,ROLADOR,Estadual e Municipal,0,13,50,0,109,0,104,0,56,0,0,0
regular,ROLANTE,Estadual Urbana,0,0,0,0,267,0,270,0,484,0,10,0
regular,ROLANTE,Estadual Rural,0,0,0,0,27,0,0,0,0,0,0,0
regular,ROLANTE,Municipal Urbana,0,455,54,312,617,110,707,0,0,0,0,0
regular,ROLANTE,Municipal Rural,0,73,8,56,64,90,43,16,0,0,0,0
regular,ROLANTE,Estadual e Municipal,0,528,62,368,975,200,1020,16,484,0,10,0
regular,RONDA ALTA,Estadual Urbana,0,0,0,0,286,0,286,0,208,0,18,24
regular,RONDA ALTA,Estadual Rural,0,0,32,0,84,0,90,0,34,0,0,0
regular,RONDA ALTA,Municipal Urbana,94,99,131,32,51,0,0,0,0,0,0,0
regular,RONDA ALTA,Municipal Rural,0,0,11,0,68,0,40,0,0,0,0,0
regular,RONDA ALTA,Estadual e Municipal,94,99,174,32,489,0,416,0,242,0,18,24
regular,RONDINHA,Estadual Urbana,0,0,0,0,71,0,98,0,136,0,0,0
regular,RONDINHA,Estadual Rural,0,0,0,0,35,0,13,0,0,0,0,0
regular,RONDINHA,Municipal Urbana,38,47,72,61,152,0,116,0,0,0,0,0
regular,RONDINHA,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,RONDINHA,Estadual e Municipal,38,47,72,61,258,0,227,0,136,0,0,0
regular,ROQUE GONZALES,Estadual Urbana,0,0,0,0,59,0,78,0,119,0,16,27
regular,ROQUE GONZALES,Estadual Rural,0,0,0,0,53,0,62,0,0,0,0,0
regular,ROQUE GONZALES,Municipal Urbana,0,79,0,0,0,0,0,0,0,0,0,0
regular,ROQUE GONZALES,Municipal Rural,0,0,128,0,225,0,190,0,0,0,0,0
regular,ROQUE GONZALES,Estadual e Municipal,0,79,128,0,337,0,330,0,119,0,16,27
regular,ROSARIO DO SUL,Estadual Urbana,0,0,22,0,1348,0,1414,0,1186,0,278,392
regular,ROSARIO DO SUL,Estadual Rural,0,0,0,0,7,0,3,0,0,0,0,0
regular,ROSARIO DO SUL,Municipal Urbana,119,72,661,0,526,6,552,2,0,0,110,0
regular,ROSARIO DO SUL,Municipal Rural,0,0,4,0,147,0,0,0,0,0,0,0
regular,ROSARIO DO SUL,Estadual e Municipal,119,72,687,0,2028,6,1969,2,1186,0,388,392
regular,SAGRADA FAMILIA,Estadual Urbana,0,0,0,0,83,0,128,0,58,0,0,0
regular,SAGRADA FAMILIA,Estadual Rural,0,0,0,0,9,0,18,0,0,0,0,0
regular,SAGRADA FAMILIA,Municipal Urbana,0,63,42,0,35,0,0,0,0,0,0,0
regular,SAGRADA FAMILIA,Municipal Rural,0,0,0,0,12,0,0,0,0,0,0,0
regular,SAGRADA FAMILIA,Estadual e Municipal,0,63,42,0,139,0,146,0,58,0,0,0
regular,SALDANHA MARINHO,Estadual Urbana,0,0,0,0,59,0,51,0,51,0,0,0
regular,SALDANHA MARINHO,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,SALDANHA MARINHO,Municipal Urbana,0,71,53,0,55,0,54,0,0,0,18,0
regular,SALDANHA MARINHO,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,SALDANHA MARINHO,Estadual e Municipal,0,71,53,0,114,0,105,0,51,0,18,0
regular,SALTO DO JACUI,Estadual Urbana,0,0,0,0,304,0,346,0,304,0,90,71
regular,SALTO DO JACUI,Estadual Rural,0,0,12,0,70,0,15,0,0,0,30,0
regular,SALTO DO JACUI,Municipal Urbana,0,164,211,0,263,0,162,0,0,0,0,0
regular,SALTO DO JACUI,Municipal Rural,0,0,23,0,79,0,93,0,0,0,0,0
regular,SALTO DO JACUI,Estadual e Municipal,0,164,246,0,716,0,616,0,304,0,120,71
regular,SALVADOR DAS MISSOES,Estadual Urbana,0,0,0,0,70,0,68,0,54,0,0,0
regular,SALVADOR DAS MISSOES,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,SALVADOR DAS MISSOES,Municipal Urbana,0,72,35,0,0,0,0,0,0,0,0,0
regular,SALVADOR DAS MISSOES,Municipal Rural,0,0,19,0,38,0,40,0,0,0,0,0
regular,SALVADOR DAS MISSOES,Estadual e Municipal,0,72,54,0,108,0,108,0,54,0,0,0
regular,SALVADOR DO SUL,Estadual Urbana,0,0,0,0,0,47,152,0,239,0,0,0
regular,SALVADOR DO SUL,Estadual Rural,0,0,0,0,53,0,54,0,0,0,0,0
regular,SALVADOR DO SUL,Municipal Urbana,0,166,91,66,59,186,150,0,0,0,0,0
regular,SALVADOR DO SUL,Municipal Rural,0,0,0,0,2,17,0,0,0,0,0,0
regular,SALVADOR DO SUL,Estadual e Municipal,0,166,91,66,114,250,356,0,239,0,0,0
regular,SANANDUVA,Estadual Urbana,0,0,0,0,226,0,224,0,444,0,120,65
regular,SANANDUVA,Estadual Rural,0,0,0,0,67,0,89,0,0,0,0,0
regular,SANANDUVA,Municipal Urbana,82,194,202,61,440,0,336,0,0,0,0,0
regular,SANANDUVA,Municipal Rural,0,0,15,0,31,0,20,0,0,0,0,0
regular,SANANDUVA,Estadual e Municipal,82,194,217,61,764,0,669,0,444,0,120,65
regular,SANT ANA DO LIVRAMENTO,Estadual Urbana,0,0,0,0,2255,420,2419,84,2105,0,426,726
regular,SANT ANA DO LIVRAMENTO,Estadual Rural,0,0,0,0,219,0,55,0,59,0,26,0
regular,SANT ANA DO LIVRAMENTO,Municipal Urbana,38,1075,1235,0,915,0,609,0,0,0,201,0
regular,SANT ANA DO LIVRAMENTO,Municipal Rural,0,0,157,0,383,0,296,21,0,0,0,0
regular,SANT ANA DO LIVRAMENTO,Estadual e Municipal,38,1075,1392,0,3772,420,3379,105,2164,0,653,726
regular,SANTA BARBARA DO SUL,Estadual Urbana,0,0,0,0,155,0,205,0,248,0,41,0
regular,SANTA BARBARA DO SUL,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,SANTA BARBARA DO SUL,Municipal Urbana,0,141,105,55,224,0,189,0,0,0,15,0
regular,SANTA BARBARA DO SUL,Municipal Rural,0,0,19,0,36,0,45,0,0,0,0,0
regular,SANTA BARBARA DO SUL,Estadual e Municipal,0,141,124,55,415,0,439,0,248,0,56,0
regular,SANTA CECILIA DO SUL,Estadual Urbana,0,0,0,0,0,0,0,0,43,0,0,0
regular,SANTA CECILIA DO SUL,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,SANTA CECILIA DO SUL,Municipal Urbana,13,0,40,0,43,33,59,19,0,0,0,0
regular,SANTA CECILIA DO SUL,Municipal Rural,0,0,5,0,14,0,0,0,0,0,0,0
regular,SANTA CECILIA DO SUL,Estadual e Municipal,13,0,45,0,57,33,59,19,43,0,0,0
regular,SANTA CLARA DO SUL,Estadual Urbana,0,0,0,0,95,0,217,0,175,0,0,0
regular,SANTA CLARA DO SUL,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,SANTA CLARA DO SUL,Municipal Urbana,0,218,0,130,0,163,0,0,0,0,0,0
regular,SANTA CLARA DO SUL,Municipal Rural,0,0,0,35,0,71,103,0,0,0,0,0
regular,SANTA CLARA DO SUL,Estadual e Municipal,0,218,0,165,95,234,320,0,175,0,0,0
regular,SANTA CRUZ DO SUL,Estadual Urbana,0,0,0,0,2478,124,2732,59,2618,0,118,550
regular,SANTA CRUZ DO SUL,Estadual Rural,0,0,0,0,10,0,30,0,0,0,0,0
regular,SANTA CRUZ DO SUL,Municipal Urbana,0,1876,1034,629,2288,74,1764,44,0,0,669,0
regular,SANTA CRUZ DO SUL,Municipal Rural,0,43,200,21,586,35,350,107,0,0,0,0
regular,SANTA CRUZ DO SUL,Estadual e Municipal,0,1919,1234,650,5362,233,4876,210,2618,0,787,550
regular,SANTA MARGARIDA DO SUL,Estadual Urbana,0,0,0,0,0,0,0,0,0,0,0,0
regular,SANTA MARGARIDA DO SUL,Estadual Rural,0,0,0,0,20,0,49,0,40,0,0,0
regular,SANTA MARGARIDA DO SUL,Municipal Urbana,12,0,55,0,85,0,85,0,0,0,0,0
regular,SANTA MARGARIDA DO SUL,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,SANTA MARGARIDA DO SUL,Estadual e Municipal,12,0,55,0,105,0,134,0,40,0,0,0
regular,SANTA MARIA,Estadual Urbana,0,0,31,0,3710,123,4294,18,5056,226,1245,1548
regular,SANTA MARIA,Estadual Rural,0,0,5,0,206,0,242,0,48,0,12,0
regular,SANTA MARIA,Municipal Urbana,1139,814,3169,18,6660,0,4567,12,0,0,609,0
regular,SANTA MARIA,Municipal Rural,7,37,175,99,337,265,248,214,0,0,35,0
regular,SANTA MARIA,Estadual e Municipal,1146,851,3380,117,10913,388,9351,244,5104,226,1901,1548
regular,SANTA MARIA DO HERVAL,Estadual Urbana,0,0,0,0,77,0,142,0,157,0,0,0
regular,SANTA MARIA DO HERVAL,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,SANTA MARIA DO HERVAL,Municipal Urbana,0,160,166,0,48,90,69,9,0,0,0,0
regular,SANTA MARIA DO HERVAL,Municipal Rural,0,0,18,0,43,14,50,0,0,0,0,0
regular,SANTA MARIA DO HERVAL,Estadual e Municipal,0,160,184,0,168,104,261,9,157,0,0,0
regular,SANTA ROSA,Estadual Urbana,0,0,29,0,1267,192,1501,16,1879,0,227,94
regular,SANTA ROSA,Estadual Rural,0,0,0,0,120,0,106,0,0,235,0,0
regular,SANTA ROSA,Municipal Urbana,0,1627,539,745,1351,268,1150,0,0,0,0,0
regular,SANTA ROSA,Municipal Rural,0,0,60,0,124,0,103,0,0,0,0,0
regular,SANTA ROSA,Estadual e Municipal,0,1627,628,745,2862,460,2860,16,1879,235,227,94
regular,SANTA TEREZA,Estadual Urbana,0,0,0,0,28,0,64,0,38,0,0,0
regular,SANTA TEREZA,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,SANTA TEREZA,Municipal Urbana,0,22,0,26,0,0,0,0,0,0,0,0
regular,SANTA TEREZA,Municipal Rural,0,0,0,0,16,0,0,0,0,0,0,0
regular,SANTA TEREZA,Estadual e Municipal,0,22,0,26,44,0,64,0,38,0,0,0
regular,SANTA VITORIA DO PALMAR,Estadual Urbana,0,0,0,0,497,0,609,0,976,0,0,0
regular,SANTA VITORIA DO PALMAR,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,SANTA VITORIA DO PALMAR,Municipal Urbana,263,339,373,20,412,332,344,240,0,0,203,0
regular,SANTA VITORIA DO PALMAR,Municipal Rural,15,0,155,0,362,44,273,21,100,0,45,0
regular,SANTA VITORIA DO PALMAR,Estadual e Municipal,278,339,528,20,1271,376,1226,261,1076,0,248,0
regular,SANTANA DA BOA VISTA,Estadual Urbana,0,0,0,0,136,0,210,0,212,0,43,66
regular,SANTANA DA BOA VISTA,Estadual Rural,0,0,0,0,30,0,69,0,0,0,0,0
regular,SANTANA DA BOA VISTA,Municipal Urbana,0,107,9,114,99,35,157,0,0,0,0,0
regular,SANTANA DA BOA VISTA,Municipal Rural,0,0,20,0,122,0,16,0,0,0,0,0
regular,SANTANA DA BOA VISTA,Estadual e Municipal,0,107,29,114,387,35,452,0,212,0,43,66
regular,SANTIAGO,Estadual Urbana,0,0,17,0,537,364,1096,167,1250,0,286,369
regular,SANTIAGO,Estadual Rural,0,0,0,0,46,0,82,0,0,0,0,0
regular,SANTIAGO,Municipal Urbana,34,1093,807,10,999,108,662,0,0,0,0,0
regular,SANTIAGO,Municipal Rural,0,0,30,0,63,2,32,0,0,0,0,0
regular,SANTIAGO,Estadual e Municipal,34,1093,854,10,1645,474,1872,167,1250,0,286,369
regular,SANTO ANGELO,Estadual Urbana,0,0,21,0,1631,110,2151,92,2054,0,441,301
regular,SANTO ANGELO,Estadual Rural,0,0,0,0,73,0,105,0,40,0,0,0
regular,SANTO ANGELO,Municipal Urbana,259,1054,1273,14,1560,144,822,94,0,0,69,0
regular,SANTO ANGELO,Municipal Rural,0,0,94,0,119,0,112,0,0,0,0,0
regular,SANTO ANGELO,Estadual e Municipal,259,1054,1388,14,3383,254,3190,186,2094,0,510,301
regular,SANTO ANTONIO DA PATRULHA,Estadual Urbana,0,0,0,0,473,0,645,0,1030,48,321,637
regular,SANTO ANTONIO DA PATRULHA,Estadual Rural,0,0,102,0,574,0,486,0,128,0,0,0
regular,SANTO ANTONIO DA PATRULHA,Municipal Urbana,0,425,241,214,779,53,589,40,0,0,0,0
regular,SANTO ANTONIO DA PATRULHA,Municipal Rural,0,154,116,93,293,13,268,15,0,0,0,0
regular,SANTO ANTONIO DA PATRULHA,Estadual e Municipal,0,579,459,307,2119,66,1988,55,1158,48,321,637
regular,SANTO ANTONIO DAS MISSOES,Estadual Urbana,0,0,0,0,70,0,150,0,143,0,60,68
regular,SANTO ANTONIO DAS MISSOES,Estadual Rural,0,0,0,0,46,41,50,56,19,52,0,0
regular,SANTO ANTONIO DAS MISSOES,Municipal Urbana,0,138,197,0,353,0,187,0,0,0,0,0
regular,SANTO ANTONIO DAS MISSOES,Municipal Rural,0,0,33,0,50,0,29,0,0,0,0,0
regular,SANTO ANTONIO DAS MISSOES,Estadual e Municipal,0,138,230,0,519,41,416,56,162,52,60,68
regular,SANTO ANTONIO DO PALMA,Estadual Urbana,0,0,0,0,0,0,98,0,53,0,0,0
regular,SANTO ANTONIO DO PALMA,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,SANTO ANTONIO DO PALMA,Municipal Urbana,0,42,0,52,69,41,0,0,0,0,0,0
regular,SANTO ANTONIO DO PALMA,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,SANTO ANTONIO DO PALMA,Estadual e Municipal,0,42,0,52,69,41,98,0,53,0,0,0
regular,SANTO ANTONIO DO PLANALTO,Estadual Urbana,0,0,0,0,0,0,124,0,49,0,0,11
regular,SANTO ANTONIO DO PLANALTO,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,SANTO ANTONIO DO PLANALTO,Municipal Urbana,30,28,56,0,131,0,0,0,0,0,0,0
regular,SANTO ANTONIO DO PLANALTO,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,SANTO ANTONIO DO PLANALTO,Estadual e Municipal,30,28,56,0,131,0,124,0,49,0,0,11
regular,SANTO AUGUSTO,Estadual Urbana,0,0,0,0,304,43,272,47,317,0,81,79
regular,SANTO AUGUSTO,Estadual Rural,0,0,0,0,10,0,19,0,0,0,0,0
regular,SANTO AUGUSTO,Municipal Urbana,23,354,315,0,313,0,225,0,0,0,0,0
regular,SANTO AUGUSTO,Municipal Rural,0,0,22,0,66,0,82,0,0,0,0,0
regular,SANTO AUGUSTO,Estadual e Municipal,23,354,337,0,693,43,598,47,317,0,81,79
regular,SANTO CRISTO,Estadual Urbana,0,0,0,0,158,0,288,0,344,0,23,93
regular,SANTO CRISTO,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,SANTO CRISTO,Municipal Urbana,0,265,169,89,537,0,297,0,0,0,0,0
regular,SANTO CRISTO,Municipal Rural,0,0,13,0,58,0,0,0,0,0,0,0
regular,SANTO CRISTO,Estadual e Municipal,0,265,182,89,753,0,585,0,344,0,23,93
regular,SANTO EXPEDITO DO SUL,Estadual Urbana,0,0,0,0,66,0,57,0,62,0,0,0
regular,SANTO EXPEDITO DO SUL,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,SANTO EXPEDITO DO SUL,Municipal Urbana,57,0,49,0,0,0,0,0,0,0,0,0
regular,SANTO EXPEDITO DO SUL,Municipal Rural,0,0,0,0,59,0,78,0,0,0,0,0
regular,SANTO EXPEDITO DO SUL,Estadual e Municipal,57,0,49,0,125,0,135,0,62,0,0,0
regular,SAO BORJA,Estadual Urbana,0,0,21,0,901,269,1770,133,1489,2,603,869
regular,SAO BORJA,Estadual Rural,0,0,0,0,127,0,170,0,119,0,0,0
regular,SAO BORJA,Municipal Urbana,18,668,1018,35,1382,173,755,13,0,0,97,0
regular,SAO BORJA,Municipal Rural,5,0,92,0,197,0,156,0,0,0,0,0
regular,SAO BORJA,Estadual e Municipal,23,668,1131,35,2607,442,2851,146,1608,2,700,869
regular,SAO DOMINGOS DO SUL,Estadual Urbana,0,0,0,0,125,0,120,0,102,0,0,0
regular,SAO DOMINGOS DO SUL,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,SAO DOMINGOS DO SUL,Municipal Urbana,0,62,28,16,0,0,0,0,0,0,0,0
regular,SAO DOMINGOS DO SUL,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,SAO DOMINGOS DO SUL,Estadual e Municipal,0,62,28,16,125,0,120,0,102,0,0,0
regular,SAO FRANCISCO DE ASSIS,Estadual Urbana,0,0,0,0,250,1,278,0,488,0,74,114
regular,SAO FRANCISCO DE ASSIS,Estadual Rural,0,0,0,0,74,0,108,0,102,0,0,0
regular,SAO FRANCISCO DE ASSIS,Municipal Urbana,13,250,309,0,497,0,417,0,0,0,0,0
regular,SAO FRANCISCO DE ASSIS,Municipal Rural,0,0,22,0,69,0,31,0,0,0,0,0
regular,SAO FRANCISCO DE ASSIS,Estadual e Municipal,13,250,331,0,890,1,834,0,590,0,74,114
regular,SAO FRANCISCO DE PAULA,Estadual Urbana,0,0,0,0,757,0,798,0,381,0,48,158
regular,SAO FRANCISCO DE PAULA,Estadual Rural,0,0,0,0,211,0,250,0,95,0,0,0
regular,SAO FRANCISCO DE PAULA,Municipal Urbana,26,182,227,110,291,0,258,0,0,0,40,0
regular,SAO FRANCISCO DE PAULA,Municipal Rural,0,0,89,0,149,0,56,0,0,0,0,0
regular,SAO FRANCISCO DE PAULA,Estadual e Municipal,26,182,316,110,1408,0,1362,0,476,0,88,158
regular,SAO GABRIEL,Estadual Urbana,0,0,0,0,1068,0,1479,0,1652,0,416,423
regular,SAO GABRIEL,Estadual Rural,0,0,0,0,172,0,189,0,0,0,0,0
regular,SAO GABRIEL,Municipal Urbana,108,743,1103,22,1447,440,1209,250,323,0,0,0
regular,SAO GABRIEL,Municipal Rural,0,0,2,70,11,213,0,202,0,0,0,0
regular,SAO GABRIEL,Estadual e Municipal,108,743,1105,92,2698,653,2877,452,1975,0,416,423
regular,SAO JERONIMO,Estadual Urbana,0,0,10,0,848,0,818,0,410,0,155,124
regular,SAO JERONIMO,Estadual Rural,0,0,0,0,0,0,0,0,121,0,0,0
regular,SAO JERONIMO,Municipal Urbana,28,194,310,0,271,0,100,0,0,0,24,0
regular,SAO JERONIMO,Municipal Rural,0,0,78,0,259,0,245,0,0,0,18,0
regular,SAO JERONIMO,Estadual e Municipal,28,194,398,0,1378,0,1163,0,531,0,197,124
regular,SAO JOAO DA URTIGA,Estadual Urbana,0,0,0,0,74,0,99,0,131,0,0,0
regular,SAO JOAO DA URTIGA,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,SAO JOAO DA URTIGA,Municipal Urbana,0,0,0,0,34,70,47,55,0,0,0,0
regular,SAO JOAO DA URTIGA,Municipal Rural,72,0,72,0,0,0,0,0,0,0,0,0
regular,SAO JOAO DA URTIGA,Estadual e Municipal,72,0,72,0,108,70,146,55,131,0,0,0
regular,SAO JOAO DO POLESINE,Estadual Urbana,0,0,0,0,45,0,93,0,79,0,0,0
regular,SAO JOAO DO POLESINE,Estadual Rural,0,0,0,0,45,0,54,0,0,0,0,0
regular,SAO JOAO DO POLESINE,Municipal Urbana,31,27,53,16,0,0,0,0,0,0,0,0
regular,SAO JOAO DO POLESINE,Municipal Rural,0,0,0,0,36,0,0,0,0,0,0,0
regular,SAO JOAO DO POLESINE,Estadual e Municipal,31,27,53,16,126,0,147,0,79,0,0,0
regular,SAO JORGE,Estadual Urbana,0,0,0,0,30,0,113,0,78,0,0,0
regular,SAO JORGE,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,SAO JORGE,Municipal Urbana,26,5,22,4,0,0,0,0,0,0,0,0
regular,SAO JORGE,Municipal Rural,0,0,24,0,89,0,0,0,0,0,0,0
regular,SAO JORGE,Estadual e Municipal,26,5,46,4,119,0,113,0,78,0,0,0
regular,SAO JOSE DAS MISSOES,Estadual Urbana,0,0,0,0,14,0,78,0,80,0,42,65
regular,SAO JOSE DAS MISSOES,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,SAO JOSE DAS MISSOES,Municipal Urbana,0,37,33,0,67,0,0,0,0,0,0,0
regular,SAO JOSE DAS MISSOES,Municipal Rural,0,0,8,0,33,0,43,0,0,0,0,0
regular,SAO JOSE DAS MISSOES,Estadual e Municipal,0,37,41,0,114,0,121,0,80,0,42,65
regular,SAO JOSE DO HERVAL,Estadual Urbana,0,0,0,0,44,0,55,0,50,0,0,0
regular,SAO JOSE DO HERVAL,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,SAO JOSE DO HERVAL,Municipal Urbana,0,56,51,0,0,0,0,0,0,0,0,0
regular,SAO JOSE DO HERVAL,Municipal Rural,0,0,0,0,61,9,78,1,0,0,0,0
